,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,startoftext,taiwan</w>,vlog</w>,|</w>,ate</w>,pot</w>,came</w>,staff</w>,followed</w>,asked</w>,follow</w>,instagram</w>,endoftext
frame_20,6516.006775200367,4045.2051907777786,243.88913880102336,31625.20006299019,3278.981661424041,25260.44100522995,15677.673742175102,3235.775511711836,79815.27596712112,1340.4784258455038,120.64055044902489,5728.557705879211,68529.09177541733,16842.901706695557,3560.211043804884,1036.0797168686986,675.9735406376421,7660.58312729001,1094.3691013380885,317.6583559252322,78522.33201265335,10570.007376372814,54.32942634797655,74806.23573064804,2828.1505219638348,2123.086480423808,366.8302670121193,115839.94328975677,1022.0272233709693,9193.557314574718,13920.501805841923,48756.591975688934,224.57155864685774,70479.48986291885,35840.801894664764,1205.7455023750663,2605.0787419080734,42349.934577941895,588.1825927644968,1544.0761344507337,54089.96343612671,118198.58103990555,27500.79520046711,1367.1503402292728,3285.4238525032997,158.15811639185995,77.08286284469068,171.00665718317032,34.22099689487368,688.0591390654445,1095.7269696518779,103.05457544745877,431.17048335261643,139.3966085743159,38.760583265684545,480.28380842879415,220.28590319678187,2474.4290858507156
frame_21,20133.554935455322,954.5211214572191,496.9868459738791,14929.553493857384,15472.247265279293,15357.564203441143,9642.399847507477,1038.6183857917786,107142.3888206482,8013.563230633736,1424.2841862142086,185.4085858212784,125419.79551315308,17728.760838508606,1303.5540468990803,800.0488160178065,1016.9537272304296,3304.5620657503605,2025.8808508515358,351.58058744855225,16933.929175138474,10225.66668689251,293.6560194939375,102118.6113357544,422.13447159156203,2486.3393045961857,463.1451447494328,118034.06476974487,11223.146691918373,4868.158139288425,10019.572451710701,117066.97940826416,13342.270627617836,73118.28434467316,11916.513554751873,1522.1037901937962,124.26514877006412,1856.2441691756248,1475.2631541341543,3097.100183367729,6459.209136664867,124659.07633304596,12055.594474077225,1958.4251567721367,713.6945496313274,472.008076030761,87.43283251533285,412.7350985072553,37.15835919138044,805.0394244492054,1094.6264956146479,290.21326918154955,1325.6616657599807,484.5922812819481,69.26646892679855,473.5709517262876,135.67630958277732,1116.3572780787945
frame_22,7131.345570087433,5455.6867107748985,225.91539891436696,5822.690203785896,1085.4832362383604,2837.4032117426395,38081.40754699707,1894.2775204777718,122859.9101305008,9910.857304930687,978.0088439583778,3919.1441610455513,24121.43722176552,49006.8793296814,2777.651185169816,409.33865238912404,489.0038399025798,9849.147871136665,1784.488558769226,1118.3269089087844,14352.994039654732,1597.0272943377495,870.8240347914398,84423.9592552185,360.85714236833155,4570.898599922657,1524.592167697847,120926.16409063339,275.139173027128,12030.722573399544,8575.093932449818,111714.64622020721,306.02814513258636,120530.83628416061,38043.76721382141,2556.408988311887,1172.857009805739,3756.991121917963,277.6907931547612,846.7293810099363,47463.51018548012,117342.09954738617,2161.89818456769,734.8807412199676,3633.5811018943787,284.29095982573926,197.5282357307151,770.8200719207525,31.78682891302742,400.84481588564813,3482.0977598428726,239.89425972104073,319.8229824192822,558.3263700827956,50.958165957126766,558.7291088886559,406.0438077431172,2890.2580961585045
frame_23,924.7629204764962,9953.802451491356,57.97928315587342,5427.984520792961,526.0808393359184,65463.997423648834,6760.730408132076,6676.239892840385,118812.11400032043,185.36161223892123,92.46551780961454,12342.523783445358,69477.878510952,14609.76991802454,1448.0858808383346,2165.576908737421,4154.293332248926,19759.787246584892,1070.6072207540274,596.9858029857278,27863.947674632072,32578.69929075241,72.87439075298607,76276.43644809723,1155.057456344366,864.1292806714773,235.97692779731005,100568.026304245,5043.0609844625,5557.957570999861,1649.957848712802,119979.99250888824,548.0371182784438,15257.807448506355,24644.682183861732,1698.4115354716778,3099.455963820219,6558.651104569435,2626.285422593355,236.34792887605727,62305.94962835312,105580.13617992401,44783.12283754349,2117.8829483687878,11052.53491550684,353.1595575623214,80.41076944209635,613.0172987468541,116.9499009847641,954.0509199723601,415.66387517377734,117.74816084653139,326.37896947562695,145.13541827909648,217.87289006169885,1326.9009068608284,395.7643930334598,2074.484946206212
frame_24,2122.5051023066044,2581.35749027133,211.48603991605341,31045.72743177414,621.8604394234717,13421.284034848213,7798.600010573864,1182.2740780189633,123814.01658058167,319.18269814923406,48.47798481932841,2635.797020047903,113083.78726243973,9237.79234290123,3457.1816213428974,148.89775775372982,304.9708320759237,18248.61764907837,711.835571564734,655.0123798660934,9140.701033174992,1882.072538137436,16.377209249185398,39505.548775196075,13550.259172916412,6922.445259988308,416.98868153616786,117696.41935825348,1442.2709355130792,6548.498757183552,19781.18158876896,118740.55117368698,314.9373224005103,108983.26337337494,81758.12661647797,2292.235614731908,776.0697626508772,1713.5569360107183,67.8987562423572,1316.8595032766461,8362.705819308758,110897.77946472168,4115.134011954069,746.161793358624,706.4036326482892,75.00113861169666,63.46605368889868,258.21401504799724,43.599404307315126,173.67085092701018,1656.6321719437838,139.93044558446854,117.97147453762591,186.21225899551064,55.76753392233513,706.5722020342946,763.4556386619806,6414.4013449549675
frame_25,3579.790238291025,34667.02625155449,531.5780290402472,13446.833938360214,3967.217169702053,2023.1695380061865,9672.680869698524,991.9878793880343,112058.23719501495,6005.259696394205,272.7803948801011,1621.729927137494,112258.97073745728,22597.34272956848,8234.689012169838,1338.5058846324682,29.069251468172297,19990.699365735054,542.0979578047991,995.5281857401133,20344.13442015648,19928.3454567194,191.43354438710958,89863.8665676117,1643.5862053185701,2563.638146966696,1183.1270530819893,108145.19226551056,1097.6535268127918,1667.4714861437678,16455.20329475403,118403.95629405975,750.5625253543258,122102.81193256378,14436.966739594936,555.0566129386425,1403.228146955371,8934.524841606617,615.5893788672984,943.3472296223044,2460.947260260582,106035.07608175278,986.0926074907184,835.0939024239779,1108.5073929280043,39.61025140597485,98.01849228097126,58.51548121427186,7.739552529528737,41.74045170657337,798.7034041434526,55.714306654408574,133.05130414664745,48.49246397498064,36.1757047357969,71.11472950782627,110.6485360651277,1019.8558447882533
frame_26,43684.221804142,2691.066823899746,482.577015645802,5401.112139225006,7288.596127182245,3392.318729311228,15006.259083747864,2153.706969693303,103808.56692790985,485.58617709204555,201.01291011087596,2664.805855602026,46528.87210249901,77274.69503879547,3382.108174264431,1654.414227232337,674.7301667928696,17756.94638490677,2031.4175635576248,1462.3221941292286,46257.04139471054,5969.1304340958595,94.69917131355032,88315.51671028137,2308.669500052929,627.9600202105939,511.1352656967938,123294.52484846115,168.60059986356646,8725.198917090893,4713.704809546471,78140.0054693222,669.3711038678885,119459.01811122894,27992.68439412117,351.2362018227577,2454.162575304508,14062.505215406418,668.1889062747359,2892.4993239343166,6717.815063893795,107932.6942563057,1802.154234610498,5958.506837487221,5788.691341876984,175.23574933875352,16.06824662303552,132.98887643031776,24.89172766217962,534.2729273252189,1523.9507192745805,115.43640721356496,345.3713143244386,163.9342081034556,23.552929633297026,572.0200715586543,198.1745008379221,2273.0627097189426
frame_27,9287.90494799614,9231.554344296455,360.37908284924924,12989.828363060951,14007.669873535633,30033.178627490997,9042.948484420776,2421.6738529503345,54853.79695892334,637.0043847709894,181.94541917182505,5145.6233486533165,25141.8836414814,98896.3395357132,1493.9196407794952,1505.1859663799405,1134.9995620548725,4127.651918679476,4916.265606880188,1163.00443187356,8211.211301386356,29155.62130510807,127.6240946026519,68610.90660095215,1846.6766923666,1847.5977703928947,301.273656077683,121608.22749137878,7463.572081178427,7550.253067165613,2346.626715734601,118374.10926818848,2443.38670745492,73745.04208564758,16989.8122549057,366.10401002690196,4139.90905508399,50465.62850475311,2041.588770225644,6055.737379938364,7492.68289655447,122803.80725860596,12749.488465487957,21313.674747943878,8191.993460059166,161.99696983676404,58.25565312989056,412.1260135434568,162.48415340669453,1406.8668242543936,986.3930754363537,367.92445462197065,530.2260397002101,406.8688431289047,139.45615501143038,1602.7492238208652,754.9599977210164,10194.393806159496
frame_28,1806.421671062708,5605.8187037706375,430.6731279939413,20884.577184915543,9311.488829553127,27318.00451874733,14729.391783475876,486.7533571086824,100369.55028772354,762.691255658865,79.04579979367554,3131.8580731749535,100938.23075294495,21494.774147868156,867.8001468069851,7043.156307190657,125.09096995927393,13454.237952828407,2009.812043979764,141.93177048582584,112462.24492788315,28698.882088065147,103.22370508220047,75073.58491420746,329.09639412537217,3377.7239732444286,308.4809868596494,120229.16227579117,2717.1929832547903,18612.850457429886,10895.485989749432,16861.625015735626,2227.2481583058834,90122.78914451599,10455.583222210407,1705.6374344974756,5041.026044636965,2934.084739536047,2619.5510290563107,2679.400146007538,38113.07996511459,111794.3674325943,2631.2556583434343,7153.759244829416,362.9158600233495,90.30986984726042,105.80765956547111,185.87078375276178,4.996686584490817,179.0214446373284,178.3470215741545,16.641650290694088,98.5345322987996,80.60994150582701,16.557794879190624,96.77257185103372,61.059217841830105,383.92486749216914
frame_29,3567.5340332090855,2381.088677793741,158.266891958192,19591.92007780075,8542.091585695744,10392.545722424984,22076.038643717766,1985.5645950883627,114624.85790252686,495.27292139828205,135.58095088228583,2174.061257392168,57473.5552072525,64851.149916648865,1533.1576578319073,1879.9907993525267,503.2392800785601,18894.338980317116,486.3142385147512,351.44828143529594,136357.70976543427,3043.081611394882,121.51924602221698,69185.48792600632,680.8856269344687,1084.9653044715524,245.3030028846115,99029.00457382202,2620.3407905995846,19413.448870182037,13475.429266691208,16672.616824507713,1309.712533839047,102737.70987987518,53098.008036613464,2043.9277868717909,541.0430021584034,637.8551479429007,180.98193686455488,1612.6063419505954,21601.103246212006,107001.09601020813,6819.8502995073795,775.3795944154263,576.7533439211547,289.9162354879081,63.881074311211705,128.8771309191361,15.088087820913643,681.7463436163962,1887.4017987400293,69.57598816370592,394.9984675273299,171.7072445899248,16.591206076554954,895.9078695625067,244.46114548482,2176.0324016213417
frame_30,427.2193182259798,1678.499742411077,45.9889488411136,19458.454102277756,17853.472381830215,80713.27209472656,12791.967019438744,402.9388655908406,77991.88792705536,638.1473504006863,71.1791290086694,1093.3679295703769,90927.8392791748,24423.48748445511,302.59403865784407,1560.8289977535605,240.31256907619536,1694.7374679148197,1248.5587503761053,422.73924918845296,123179.3761253357,5997.62424826622,25.731502319104038,61087.68284320831,219.34634423814714,15488.555654883385,61.35091825854033,87200.18714666367,326.36188552714884,49314.69261646271,9339.647367596626,38939.55051898956,434.17466804385185,29426.228255033493,9163.891896605492,1412.6498717814684,43139.78925347328,2485.2952919900417,1103.4714989364147,134.33329877443612,13619.559817016125,123844.48945522308,15098.365023732185,27607.370167970657,247.73844052106142,73.17867857636884,162.46319864876568,258.61189351417124,26.89290340640582,427.4508683010936,420.6382145639509,90.04191815620288,142.95548317022622,222.4825439043343,35.57621312211268,432.5195332057774,168.00506273284554,4654.212389141321
frame_31,169.53761223703623,5956.6376730799675,50.898983317893,3918.544389307499,6844.969466328621,115598.46252202988,9828.809648752213,3310.5616457760334,104944.8549747467,365.0974831543863,95.44861677568406,24403.30944955349,66307.76822566986,8636.745624244213,5923.052318394184,240.96663400996476,1016.0700185224414,10339.828208088875,15038.18854689598,868.2390907779336,6888.476200401783,32043.077051639557,25.587145501049235,54821.569472551346,635.1348129101098,2268.8519675284624,181.77693709731102,121432.55025148392,1363.824587315321,20491.302013397217,4468.217957764864,115142.47953891754,380.4019943345338,6310.008000582457,11558.780446648598,1062.940340489149,14249.108731746674,13310.262933373451,475.0944790430367,333.02526571787894,56433.919817209244,117656.43954277039,6498.678587377071,4241.912625730038,1157.3999654501677,99.0525441011414,207.56939193233848,725.3771764226258,91.64129733107984,303.09963040053844,538.1993250921369,119.75596135016531,84.48344306088984,185.37207506597042,175.00133253633976,1438.7897681444883,415.7342482358217,18327.120691537857
frame_32,34210.54780483246,1272.1270322799683,2125.2701990306377,8599.861524999142,55472.59375452995,47995.33262848854,3206.8483997136354,3278.9502292871475,63216.470181941986,460.4943678714335,141.8954343535006,1307.5852766633034,80280.3635597229,6157.754920423031,7515.096105635166,887.5312050804496,1383.7628066539764,8143.334649503231,3106.30165040493,160.8199963811785,31993.255019187927,16777.71657705307,234.44522230420262,103134.25213098526,2190.886065363884,108.2268136087805,4086.044616997242,118911.84747219086,65776.54182910919,346.32557071745396,6400.38400888443,106174.43919181824,1132.7584506943822,11240.461841225624,3933.9736104011536,272.0769261941314,1087.8648608922958,7884.109392762184,133.8439469691366,1321.016694419086,44377.99006700516,121712.26739883423,5799.965932965279,2756.9406665861607,3457.8489139676094,241.60475004464388,303.817680105567,445.94338396564126,673.2687470503151,691.3648685440421,2562.2223038226366,297.27478977292776,865.6496647745371,151.9149518571794,257.49910855665803,206.20446593966335,264.5190106704831,2870.3068383038044
frame_33,3668.492427095771,14100.929722189903,1099.270535632968,16334.36232805252,28061.695396900177,18216.516822576523,8808.309212327003,4090.0898166000843,93328.90808582306,1140.8485006541014,1819.569617509842,558.8380736298859,78162.7669930458,25606.196373701096,7683.190517127514,2979.2673885822296,1534.8950400948524,5777.494050562382,6688.863039016724,1455.3016517311335,60115.46775698662,5740.555003285408,90.52699169842526,78501.04570388794,1079.9963492900133,1365.6280934810638,385.6031398754567,105266.95847511292,5755.960009992123,23828.575387597084,7949.715480208397,91140.63531160355,5616.533569991589,75750.81288814545,17895.41356265545,1455.83669655025,15745.25237083435,1770.5203499644995,3051.506355404854,1036.341185681522,28834.82724428177,120699.2119550705,14609.681442379951,1774.127478711307,2417.1778932213783,323.6754273530096,46.04746573022567,330.03458520397544,11.190280929440632,451.01449359208345,1254.9639213830233,194.36731236055493,324.97619395144284,171.0226060822606,68.944544182159,182.50878201797605,35.9882069460582,3611.5897819399834
frame_34,30247.30458855629,168.98920875974,317.3868462909013,39865.873754024506,69961.0561132431,69023.08762073517,2021.8000281602144,1434.5782110467553,54110.73565483093,66.85972766717896,40.836152038536966,4699.746146798134,95705.09940385818,1506.7305648699403,993.594410829246,754.549284465611,807.210395578295,5534.7615852952,420.7234305795282,177.08793166093528,76584.74147319794,21539.537236094475,386.7893829010427,36877.06217169762,912.2089250013232,352.9502428136766,150.67805361468345,85884.61577892303,9422.78653383255,109.73461030516773,4817.002918571234,86194.91010904312,4171.8995198607445,4523.172974586487,71665.01134634018,151.5386247774586,1172.9630641639233,36060.04640460014,71.02231029421091,245.18842110410333,31508.944928646088,124511.64424419403,9756.434708833694,1225.805375725031,8572.660386562347,528.6280065774918,137.80154404230416,473.6639675684273,395.9813911933452,357.5156442821026,330.19555849023163,208.12197180930525,399.77036067284644,65.08409569505602,191.62417447660118,620.6009420566261,234.02755323331803,1329.6338729560375
frame_35,9681.693278253078,2107.496839016676,214.14528600871563,22659.25705432892,35959.165543317795,5363.088566809893,28068.818151950836,695.8867306821048,75261.38424873352,1850.8887151256204,583.4893090650439,2141.9967524707317,96008.41999053955,32466.03161096573,993.7930153682828,1885.961159132421,234.25821564160287,5426.87252163887,1470.565446652472,1023.0845073238015,8665.94910621643,19344.184547662735,145.13495261780918,70265.41233062744,2942.8573325276375,7597.428746521473,239.24099514260888,121002.62939929962,119.86731260549277,22175.943478941917,4667.500965297222,116897.31478691101,149.3366144131869,117981.4487695694,16909.359022974968,1778.2910726964474,3562.9170015454292,13220.7740098238,2462.521195411682,1651.07985958457,2729.443134739995,120236.1062169075,1869.1020086407661,13814.280740916729,1374.5271135121584,121.18791346438229,38.707945350324735,128.49702034145594,17.59004771884065,440.66685950383544,885.8860819600523,91.45584044745192,293.7460085377097,196.04904809966683,30.333598260767758,225.32975708600134,130.9917715843767,1500.6107278168201
frame_36,14855.120331048965,2081.9951314479113,231.0071577085182,4858.118481934071,2425.969112664461,3736.294573172927,25165.054947137833,1540.5388548970222,119594.65593099594,1188.8057924807072,1335.5962000787258,330.33659565262496,126145.42245864868,3403.2901749014854,1327.4524826556444,640.9052875824273,1057.7328503131866,8572.017773985863,5404.917523264885,4273.494705557823,7053.053937852383,2809.28798019886,124.72557136788964,107322.64071702957,782.9423993825912,2784.2565905302763,393.76859785988927,121810.9279870987,6074.250675737858,11005.43886423111,4266.537260264158,122717.53698587418,2519.5840280503035,112092.64397621155,9985.489770770073,1319.2491605877876,1373.0988139286637,3203.797619789839,240.523018874228,1577.8254019096494,3559.716045856476,118063.90434503555,1225.7706839591265,970.114953815937,19727.513194084167,251.37467309832573,71.48422446334735,317.21070990897715,26.525925932219252,97.43126429384574,2749.9780990183353,181.18746811524034,222.95436065178365,603.7330604158342,54.64795685838908,669.5123738609254,244.0276584820822,3336.5727867931128
frame_37,168.52549742907286,5946.59149646759,9.236273399437778,760.9954918734729,1155.7714315131307,1178.7968687713146,38958.89222621918,1007.1105789393187,120369.37475204468,923.1320582330227,147.86113752052188,4384.333733469248,88841.42339229584,13239.705003798008,729.683437384665,578.5824614576995,141.0353579558432,8639.208041131496,2932.662842795253,2799.112116917968,58466.71387553215,6869.873963296413,28.507747629191726,84385.83463430405,1183.061976917088,3653.9870779961348,66.546825109981,119084.22410488129,2683.1701397895813,22552.963346242905,2384.491730481386,72738.6623620987,2089.588902890682,119535.87830066681,31300.291419029236,3398.339729756117,1099.6810160577297,3836.6862572729588,6835.781037807465,374.8613817151636,30357.31613636017,117220.50607204437,585.7271607965231,1048.1858626008034,289.971474558115,66.12749712076038,197.86519987974316,135.13737940229475,22.390753656509332,566.7972727678716,269.9435572139919,121.27234367653728,78.6448217695579,292.9563052020967,76.63234282517806,1516.8036334216595,234.5394022995606,11438.030749559402
frame_38,4908.379167318344,1443.8285725191236,566.251459531486,35268.90277862549,1992.5087690353394,25292.0463681221,9267.732501029968,649.8530274257064,121557.8094124794,1100.2013925462961,67.71776679670438,2271.9542030245066,80798.46203327179,10412.479750812054,840.8398134633899,600.1008441671729,545.5419886857271,1301.1766131967306,2775.8178766816854,317.9753548465669,98573.44627380371,10765.518061816692,92.12347504217178,44703.420251607895,323.623331496492,7077.9165253043175,267.5559662748128,107691.60091876984,467.28632878512144,12977.872043848038,16080.567613244057,47353.27512025833,713.308050762862,88396.1170911789,61748.579144477844,571.2420679628849,1175.9791523218155,2839.2947278916836,783.3050331100821,749.0619318559766,50805.993378162384,124192.38686561584,10669.580660760403,3295.263973996043,620.1897631399333,192.23062554374337,366.79033655673265,281.94242622703314,96.04967635823414,659.7339524887502,543.9665401354432,93.26878353022039,549.0059265866876,246.27093807794154,88.52282189764082,375.90210558846593,342.25816489197314,1250.019297003746
frame_39,2771.5330943465233,4738.170653581619,190.80869969911873,5245.000123977661,4891.7788080871105,9960.38131415844,16477.657482028008,774.7930940240622,122380.77074289322,1138.7986596673727,327.3914335295558,11749.207973480225,97908.95879268646,4013.925790786743,1618.18228662014,733.5215341299772,759.2181209474802,8885.72447001934,7041.6429080069065,1179.5851169154048,18813.55047225952,50845.24303674698,356.19904519990087,41016.943752765656,3086.3217543810606,5256.95038959384,455.2544269245118,113208.36842060089,14089.968986809254,15292.380005121231,4213.398788124323,116172.37329483032,3263.3787486702204,96861.88399791718,20676.372572779655,4242.089111357927,4466.868471354246,1253.6258436739445,7124.618627130985,4561.757668852806,29449.55788552761,107933.44676494598,1710.694283246994,2979.0678527206182,1390.9987173974514,659.4286533072591,161.4670327398926,918.478996027261,143.5280282748863,1225.79385060817,2762.1728368103504,589.2741028219461,528.5630468279123,528.8409302011132,153.81693083327264,3355.1910892128944,764.6972080692649,16700.372099876404
frame_40,16717.327758669853,1566.5902756154537,5084.423813968897,17536.800354719162,11662.204749882221,20608.456805348396,4115.968476980925,780.1922620274127,113373.43603372574,2990.174572914839,625.1830491237342,1262.9803968593478,78800.06730556488,27540.450915694237,22803.615778684616,1919.4510532543063,2370.1225873082876,29850.69714486599,936.1524134874344,1206.3781032338738,117289.17062282562,1536.2583799287677,808.0455008894205,101991.65344238281,1218.5885570943356,1784.6906557679176,859.711435623467,84405.22104501724,2522.591967135668,4507.559351623058,29391.352087259293,48183.92172455788,5621.990188956261,84796.36907577515,7485.073991119862,1983.3531696349382,395.2356637455523,1260.9880650416017,122.75938934180886,5214.031785726547,20904.844626784325,96191.18273258209,12683.892622590065,2632.2556659579277,1141.1115992814302,192.0058421092108,295.9952980745584,181.88015383202583,31.398347346112132,177.31556727085263,1332.4918691068888,62.41238588700071,229.16385205462575,63.908206357154995,28.665759600698948,206.20108989533037,124.56512195058167,391.4922708645463
frame_41,41074.94652271271,1314.3743854016066,955.0637332722545,18907.91766345501,13744.346797466278,23670.798167586327,14129.34809923172,1227.8144713491201,102580.63673973083,2152.385888621211,403.2881115563214,1867.2444857656956,80419.160425663,18562.249839305878,2117.4089051783085,437.75339145213366,1165.7491559162736,7421.569898724556,1548.643922433257,295.13926710933447,11558.18160623312,14349.952340126038,768.5573073104024,90539.86519575119,1707.1680631488562,2039.4828170537949,769.7968976572156,117473.25956821442,4201.886244118214,3489.5294811576605,8696.05503976345,115442.08973646164,542.6023853942752,78830.82330226898,19238.248467445374,608.3035841584206,855.2784565836191,10075.593367218971,376.5009460039437,1011.7418132722378,32923.270016908646,120199.5313167572,18441.18908047676,1206.32559992373,3662.3268388211727,325.5960764363408,121.72333663329482,582.3057144880295,45.211865653982386,328.13462894409895,2430.0520308315754,197.6638741325587,619.2407454364002,223.2473634649068,101.85378778260201,373.8453960977495,315.3519064653665,1332.3978055268526
